,user_id,transaction_dt,type,segment
4355,MLB371610270,2022-02-11 20:47:38.990024430,1,1
4356,MLB2544492790,2022-01-27 23:21:31.798004886,5,1
4357,MLB10608524330,2022-02-11 10:56:15.709226384,7,1
4358,MLB10514608520,2022-01-13 14:08:36.719201954,1,1
4359,MLB1774346640,2022-02-03 01:04:52.428428339,3,1
4360,MLB1833763830,2022-01-12 12:51:40.315211726,4,1
4361,MLB410631331200,2022-02-02 20:47:57.596586805,9,2
4362,MLB371610270,2022-02-11 20:47:38.990024430,4,1
4363,MLB1289218070,2022-02-03 09:12:55.078802931,2,1
4364,MLB10405074360,2022-01-06 23:21:31.798004886,3,1
4365,MLB10605887310,2022-01-28 17:47:21.955610749,7,1
4366,MLB10656199760,2022-02-21 06:00:34.068827362,6,1
4367,MLB3257731010,2022-01-27 15:51:57.349625407,1,1
4368,MLB45647897580,2022-02-02 17:35:55.193173610,9,2
4369,MLB42824718700,2022-01-09 21:42:49.711847718,8,2
4370,MLB10523151730,2022-01-20 18:25:50.157605863,7,1
4371,MLB4778588510,2022-01-16 13:30:08.517206840,2,1
4372,MLB2274734870,2022-01-23 06:39:02.270822476,7,1
4373,MLB2731490400,2022-02-08 23:21:31.798004886,5,1
4374,MLB10494418500-1,2022-01-20 20:47:38.990024430,5,1
4375,MLB10652680480,2022-02-04 08:34:26.876807817,2,1
4376,MLB10390720050,2022-01-16 00:00:00.000000000,3,1
4377,MLB10531272000,2022-02-05 19:04:18.359600977,3,1
4378,MLB10562315630,2022-01-21 17:47:21.955610749,2,1
4379,MLB410511337100,2022-01-05 23:05:07.884739087,9,2
4380,MLB46722725610,2022-01-01 00:00:00.000000000,9,2
4381,MLB10605571010,2022-01-30 09:12:55.078802931,3,1
4382,MLB10646309640,2022-02-16 21:26:07.192019544,7,1
4383,MLB7983948010,2022-01-27 03:00:17.034413681,5,1
4384,MLB2332376080,2022-02-08 21:26:07.192019544,4,1
4385,MLB41286941990,2022-02-17 20:20:31.538956349,9,2
4386,MLB10524272840-1,2022-01-31 07:55:58.674812703,6,1
4387,MLB7453621570,2022-02-13 06:00:34.068827362,2,1
4388,MLB10323290590,2022-02-06 03:38:45.236408794,6,1
4389,MLB10584992340,2022-01-27 07:55:58.674812703,7,1
4390,MLB410503815620,2022-01-19 20:47:57.596586805,9,2
4391,MLB410619766900,2022-01-30 23:32:33.942369543,8,2
4392,MLB10630198100,2022-02-01 03:38:45.236408794,3,1
4393,MLB410597144322,2022-01-24 21:15:23.654217261,9,2
4394,MLB3939925720,2022-02-02 20:47:38.990024430,2,1
4395,MLB10604564710,2022-02-06 21:26:07.192019544,3,1
4396,MLB410534650390,2022-01-13 21:15:23.654217261,8,2
4397,MLB410568129780,2022-01-14 00:00:00.000000000,8,2
4398,MLB10635942760-1,2022-01-26 00:00:00.000000000,2,1
4399,MLB10352333000,2022-02-01 03:00:17.034413681,3,1
4400,MLB10575143200,2022-02-06 00:00:00.000000000,7,1
4401,MLB410594263420,2022-02-11 20:47:57.596586805,9,2
4402,MLB410229951120,2022-02-16 12:34:08.559238590,8,2
4403,MLB10542488600,2022-01-27 11:34:43.911221498,2,1
4404,MLB10594263420-1,2022-02-10 13:30:08.517206840,7,1
4405,MLB41519033290,2022-02-03 23:05:07.884739087,8,2
4406,MLB2081112380,2022-01-23 03:00:17.034413681,1,1
4407,MLB410597669130,2022-01-27 20:47:57.596586805,8,2
4408,MLB1179273480,2022-01-27 10:56:15.709226384,4,1
4409,MLB10648893600,2022-01-31 09:12:55.078802931,7,1
4410,MLB410647858090,2022-01-31 22:10:15.769478174,8,2
4411,MLB8324181280,2022-01-26 13:30:08.517206840,1,1
4412,MLB10628716480,2022-01-26 14:08:36.719201954,7,1
4413,MLB10636196380,2022-02-10 22:43:03.596009772,6,1
4414,MLB10561048030,2022-01-29 22:04:35.394014658,1,1
4415,MLB5291170860,2022-01-28 04:17:13.438403908,4,1
4416,MLB10518214920,2022-01-10 23:21:31.798004886,1,1
4417,MLB10509701870,2022-01-07 04:17:13.438403908,2,1
4418,MLB410597669130,2022-01-27 20:47:57.596586805,9,2
4419,MLB10523219320,2022-01-06 00:00:00.000000000,6,1
4420,MLB10605887310,2022-01-28 17:47:21.955610749,7,1
4421,MLB6264424100,2022-01-13 13:30:08.517206840,1,1
4422,MLB4588634450,2022-01-07 14:08:36.719201954,7,1
4423,MLB10373046420,2022-02-12 20:47:38.990024430,3,1
4424,MLB1937747490,2022-01-22 00:00:00.000000000,1,1
4425,MLB10549767010,2022-02-01 10:56:15.709226384,7,1
4426,MLB2197809130-1,2022-01-23 17:47:21.955610749,6,1
4427,MLB10595848950,2022-01-19 00:00:00.000000000,3,1
4428,MLB4941261340-1,2022-01-17 03:38:45.236408794,1,1
4429,MLB1879998700,2022-01-08 23:21:31.798004886,7,1
4430,MLB41036816120,2022-02-23 11:39:16.443977678,9,2
4431,MLB410520782780,2022-02-03 10:44:24.328716765,9,2
4432,MLB10597401310,2022-01-19 19:04:18.359600977,6,1
4433,MLB5461634170,2022-01-17 07:55:58.674812703,4,1
4434,MLB2031141160,2022-02-05 19:04:18.359600977,3,1
4435,MLB410610750720,2022-01-31 21:15:23.654217261,8,2
4436,MLB2092096120,2022-02-14 11:34:43.911221498,3,1
4437,MLB7910436150,2022-02-26 07:17:30.472817589,6,1
4438,MLB7858349830,2022-02-03 23:21:31.798004886,6,1
4439,MLB10587814520,2022-02-03 03:38:45.236408794,5,1
4440,MLB10630859300,2022-02-16 02:21:48.832418567,6,1
4441,MLB410544268922,2022-02-02 15:18:44.905021329,8,2
4442,MLB10657067200,2022-02-09 07:55:58.674812703,3,1
4443,MLB410533862970,2022-01-15 21:42:49.711847718,9,2
4444,MLB42235065450,2022-01-28 15:18:44.905021329,9,2
4445,MLB2202479180,2022-02-10 13:30:08.517206840,7,1
4446,MLB10655900880,2022-02-13 07:17:30.472817589,1,1
4447,MLB10386282070,2022-01-27 11:34:43.911221498,1,1
4448,MLB2592894450,2022-01-13 09:12:55.078802931,1,1
4449,MLB10584119940,2022-01-23 04:17:13.438403908,7,1
4450,MLB43746295080,2022-02-12 04:47:45.579520832,8,2
4451,MLB410453103620,2022-02-12 18:58:13.366064980,9,2
4452,MLB6493787800,2022-02-16 02:21:48.832418567,3,1
4453,MLB410535825280,2022-02-09 22:10:15.769478174,8,2
4454,MLB2749318390,2022-02-10 17:08:53.753615635,1,1
4455,MLB2316767570,2022-02-07 20:47:38.990024430,5,1
4456,MLB10655935530,2022-02-15 07:55:58.674812703,2,1
4457,MLB289503870,2022-01-16 07:55:58.674812703,5,1
4458,MLB8147288120,2022-02-11 12:51:40.315211726,6,1
4459,MLB10609951120,2022-02-11 20:47:38.990024430,2,1
4460,MLB10567422320,2022-02-04 10:56:15.709226384,6,1
4461,MLB8192620260,2022-01-14 13:30:08.517206840,7,1
4462,MLB10534650390,2022-01-12 18:25:50.157605863,6,1
4463,MLB7972390730,2022-02-19 20:47:38.990024430,7,1
4464,MLB10516690470,2022-01-20 02:21:48.832418567,1,1
4465,MLB3900196000-1,2022-01-11 14:08:36.719201954,4,1
4466,MLB410573865650,2022-01-18 22:37:41.827108630,8,2
4467,MLB48035171870,2022-02-06 16:13:37.020282241,9,2
4468,MLB2281100950,2022-01-18 17:47:21.955610749,2,1
4469,MLB47453621570,2022-02-18 11:11:50.386347221,9,2
4470,MLB41036816120,2022-02-23 11:39:16.443977678,9,2
4471,MLB2071897260,2022-01-14 03:00:17.034413681,3,1
4472,MLB5144865450,2022-01-14 00:00:00.000000000,1,1
4473,MLB10509701870,2022-01-07 04:17:13.438403908,7,1
4474,MLB10657701500,2022-02-03 04:17:13.438403908,5,1
4475,MLB2944987270-1,2022-01-13 13:30:08.517206840,2,1
4476,MLB570786260,2022-01-17 13:30:08.517206840,3,1
4477,MLB8135816300,2022-01-24 08:34:26.876807817,3,1
4478,MLB10524583590,2022-01-12 13:30:08.517206840,2,1
4479,MLB10610030670,2022-01-24 23:21:31.798004886,6,1
4480,MLB410631445822,2022-02-10 18:03:21.250804067,8,2
4481,MLB10537656540,2022-01-09 00:00:00.000000000,4,1
4482,MLB10352333000,2022-02-01 03:00:17.034413681,6,1
4483,MLB42978543290,2022-02-02 00:00:00.000000000,9,2
4484,MLB6722111400,2022-01-15 19:04:18.359600977,4,1
4485,MLB410664369300,2022-02-10 21:15:23.654217261,9,2
4486,MLB10629178420,2022-01-25 00:00:00.000000000,6,1
4487,MLB10629178420,2022-01-25 00:00:00.000000000,4,1
4488,MLB10545160030,2022-02-02 01:04:52.428428339,3,1
4489,MLB10561201480,2022-02-04 20:47:38.990024430,7,1
4490,MLB10524060680,2022-01-30 07:55:58.674812703,1,1
4491,MLB2039180080,2022-01-25 21:26:07.192019544,3,1
4492,MLB5335992530,2022-02-06 18:25:50.157605863,4,1
4493,MLB10551816620,2022-01-14 23:21:31.798004886,6,1
4494,MLB1410048540,2022-02-05 13:30:08.517206840,2,1
4495,MLB10510957590,2022-01-19 07:17:30.472817589,3,1
4496,MLB10522111140-1,2022-01-15 00:00:00.000000000,3,1
4497,MLB2316767570,2022-02-07 20:47:38.990024430,2,1
4498,MLB7990901920,2022-01-28 23:21:31.798004886,7,1
4499,MLB47813965430,2022-01-28 16:41:03.077912698,8,2
4500,MLB10104145250,2022-01-12 22:43:03.596009772,3,1
4501,MLB10511337100,2022-01-05 14:08:36.719201954,7,1
4502,MLB10523352060,2022-01-16 07:55:58.674812703,6,1
4503,MLB7510149470,2022-01-28 12:51:40.315211726,4,1
4504,MLB10511617420,2022-01-04 19:04:18.359600977,2,1
4505,MLB10537989920,2022-01-18 12:51:40.315211726,3,1
4506,MLB10454771030,2022-02-06 22:43:03.596009772,7,1
4507,MLB10603496670,2022-01-20 19:04:18.359600977,4,1
4508,MLB5164948060,2022-02-06 03:00:17.034413681,6,1
4509,MLB3746295080,2022-02-04 09:00:51.103241043,7,1
4510,MLB10548293280,2022-02-09 22:43:03.596009772,1,1
4511,MLB2408558400,2022-01-28 11:34:43.911221498,5,1
4512,MLB410533862970,2022-01-15 21:42:49.711847718,8,2
4513,MLB7510149470,2022-01-28 12:51:40.315211726,2,1
4514,MLB410522340770,2022-01-25 18:03:21.250804067,8,2
4515,MLB10531012740,2022-01-19 03:38:45.236408794,6,1
4516,MLB44556634450,2022-01-07 23:05:07.884739087,8,2
4517,MLB10495216430,2022-01-24 17:47:21.955610749,6,1
4518,MLB2935061670,2022-01-21 14:08:36.719201954,6,1
4519,MLB10640525210,2022-01-31 04:17:13.438403908,3,1
4520,MLB1789469200,2022-01-25 12:13:12.113216612,2,1
4521,MLB41662089410,2022-01-18 23:05:07.884739087,9,2
4522,MLB410620325410,2022-01-26 22:10:15.769478174,9,2
4523,MLB6282662130,2022-01-14 17:47:21.955610749,2,1
4524,MLB10626118480,2022-02-04 18:25:50.157605863,1,1
4525,MLB10517341600,2022-01-06 14:08:36.719201954,7,1
4526,MLB7473683560,2022-01-22 16:30:25.551620521,6,1
4527,MLB2105612340,2022-01-31 23:21:31.798004886,2,1
4528,MLB10586033980,2022-01-24 23:21:31.798004886,5,1
4529,MLB10548332650,2022-01-19 13:30:08.517206840,2,1
4530,MLB410136578722,2022-01-31 17:08:29.135543154,9,2
4531,MLB10613812040,2022-01-22 00:00:00.000000000,7,1
4532,MLB4046414580,2022-01-16 00:00:00.000000000,4,1
4533,MLB41755703540,2022-01-17 19:25:39.423695436,9,2
4534,MLB42810566222,2022-01-23 16:13:37.020282241,9,2
4535,MLB1971596070,2022-01-30 12:13:12.113216612,4,1
4536,MLB1789469200,2022-01-25 12:13:12.113216612,2,1
4537,MLB7794815230,2022-01-30 07:55:58.674812703,1,1
4538,MLB10506857820,2022-01-15 14:08:36.719201954,3,1
4539,MLB10208583570,2022-01-31 07:55:58.674812703,2,1
4540,MLB10602976050,2022-01-27 04:17:13.438403908,5,1
4541,MLB3570468850,2022-01-25 06:00:34.068827362,7,1
4542,MLB42197809130,2022-01-25 18:58:13.366064980,8,2
4543,MLB410641624590,2022-01-27 23:32:33.942369543,9,2
4544,MLB10514768760,2022-01-08 19:04:18.359600977,6,1
4545,MLB10533683550,2022-01-13 04:17:13.438403908,2,1
4546,MLB6664723620,2022-01-27 00:00:00.000000000,3,1
4547,MLB10646607340,2022-01-28 00:00:00.000000000,1,1
4548,MLB7614949460,2022-01-21 07:55:58.674812703,4,1
4549,MLB7311513030,2022-01-24 03:00:17.034413681,6,1
4550,MLB41667030770,2022-02-11 13:01:34.616869047,8,2
4551,MLB10562831920,2022-02-03 15:51:57.349625407,4,1
4552,MLB1824812420,2022-02-17 11:34:43.911221498,2,1
4553,MLB3657945910-1,2022-01-06 19:04:18.359600977,2,1
4554,MLB2023224030,2022-01-11 14:08:36.719201954,3,1
4555,MLB7813511270,2022-01-13 23:21:31.798004886,7,1
4556,MLB7726008220,2022-01-12 00:00:00.000000000,5,1
4557,MLB6208482190,2022-02-04 01:43:20.630423453,1,1
4558,MLB3120760160,2022-02-04 22:04:35.394014658,6,1
4559,MLB1944820770,2022-01-27 15:51:57.349625407,3,1
4560,MLB2749318390,2022-02-10 17:08:53.753615635,7,1
4561,MLB10580359110-1,2022-01-28 17:08:53.753615635,6,1
4562,MLB10515781200,2022-01-05 19:04:18.359600977,5,1
4563,MLB10643795670,2022-01-30 14:08:36.719201954,4,1
4564,MLB7127231920,2022-01-18 22:04:35.394014658,4,1
4565,MLB10537198160,2022-01-12 23:21:31.798004886,7,1
4566,MLB7680352960,2022-02-16 06:00:34.068827362,4,1
4567,MLB10510957590,2022-01-19 07:17:30.472817589,5,1
4568,MLB7510149470,2022-01-28 12:51:40.315211726,2,1
4569,MLB41737272422,2022-01-13 00:00:00.000000000,8,2
4570,MLB10006217790,2022-01-20 12:51:40.315211726,5,1
4571,MLB410596565022,2022-02-12 12:34:08.559238590,9,2
4572,MLB10060913780,2022-01-30 21:26:07.192019544,6,1
4573,MLB10515781200,2022-01-05 19:04:18.359600977,5,1
4574,MLB410596565022,2022-02-12 12:34:08.559238590,8,2
4575,MLB7813511270,2022-01-13 23:21:31.798004886,1,1
4576,MLB7846926710,2022-01-25 03:38:45.236408794,7,1
4577,MLB10542488600,2022-01-27 11:34:43.911221498,2,1
4578,MLB7460765780,2022-01-31 09:12:55.078802931,2,1
4579,MLB1824812420,2022-02-17 11:34:43.911221498,7,1
4580,MLB8065045730,2022-01-15 09:12:55.078802931,4,1
4581,MLB7684629760,2022-01-24 22:43:03.596009772,3,1
4582,MLB10636892520,2022-02-05 22:43:03.596009772,5,1
4583,MLB42691612220,2022-01-17 23:32:33.942369543,9,2
4584,MLB10564920160,2022-01-29 21:26:07.192019544,6,1
4585,MLB10555485110-1,2022-01-13 00:00:00.000000000,2,1
4586,MLB10630061730,2022-02-03 23:21:31.798004886,4,1
4587,MLB2683679600,2022-01-17 19:04:18.359600977,3,1
4588,MLB2232509520,2022-01-19 22:04:35.394014658,6,1
4589,MLB10483804640,2022-01-09 17:47:21.955610749,4,1
4590,MLB10655572690,2022-02-07 13:30:08.517206840,3,1
4591,MLB1944820770,2022-01-27 15:51:57.349625407,4,1
4592,MLB42810566222,2022-01-23 16:13:37.020282241,9,2
4593,MLB4530536580,2022-02-01 03:00:17.034413681,6,1
4594,MLB4778588510,2022-01-16 13:30:08.517206840,2,1
4595,MLB10044487380,2022-01-21 17:47:21.955610749,6,1
4596,MLB410544268922,2022-02-02 15:18:44.905021329,9,2
4597,MLB10594263420,2022-02-10 13:30:08.517206840,4,1
4598,MLB10548843880,2022-01-27 16:30:25.551620521,1,1
4599,MLB6629202050,2022-01-31 12:13:12.113216612,4,1
4600,MLB10535920500,2022-01-09 14:08:36.719201954,4,1
4601,MLB7679060870,2022-01-30 16:30:25.551620521,2,1
4602,MLB10542368450,2022-01-10 00:00:00.000000000,3,1
4603,MLB7127231920,2022-01-18 22:04:35.394014658,4,1
4604,MLB2935061670-1,2022-01-21 14:08:36.719201954,4,1
4605,MLB46629202050,2022-02-03 16:13:37.020282241,9,2
4606,MLB410453103620,2022-02-12 18:58:13.366064980,9,2
4607,MLB10641019420-1,2022-01-27 00:00:00.000000000,4,1
4608,MLB42235065450,2022-01-28 15:18:44.905021329,8,2
4609,MLB41667030770,2022-02-11 13:01:34.616869047,8,2
4610,MLB10636892520,2022-02-05 22:43:03.596009772,2,1
4611,MLB10625587100,2022-01-26 00:00:00.000000000,6,1
4612,MLB410552253500,2022-01-11 23:32:33.942369543,8,2
4613,MLB5943830080,2022-01-27 12:13:12.113216612,1,1
4614,MLB6493787800,2022-02-16 02:21:48.832418567,4,1
4615,MLB7248544640,2022-01-09 18:25:50.157605863,4,1
4616,MLB179933580,2022-02-08 17:08:53.753615635,7,1
4617,MLB10563317980,2022-01-17 18:25:50.157605863,2,1
4618,MLB10517341600,2022-01-06 14:08:36.719201954,6,1
4619,MLB1925270420,2022-02-01 22:04:35.394014658,7,1
4620,MLB10532389620,2022-01-16 17:47:21.955610749,4,1
4621,MLB10648848950,2022-02-14 02:21:48.832418567,1,1
4622,MLB48022732310,2022-02-03 20:47:57.596586805,9,2
4623,MLB10635624670,2022-01-31 13:30:08.517206840,7,1
4624,MLB45407711220,2022-01-10 21:42:49.711847718,9,2
4625,MLB10651636320,2022-02-24 21:26:07.192019544,4,1
4626,MLB7138966160,2022-02-08 06:00:34.068827362,7,1
4627,MLB10621855220,2022-01-31 19:04:18.359600977,7,1
4628,MLB10608517650,2022-01-31 07:55:58.674812703,6,1
4629,MLB2600242810,2022-01-10 14:08:36.719201954,6,1
4630,MLB10564392750-1,2022-01-22 23:21:31.798004886,7,1
4631,MLB410613052850,2022-02-08 21:42:49.711847718,9,2
4632,MLB10521694260,2022-01-21 22:04:35.394014658,1,1
4633,MLB7993670260,2022-01-17 23:21:31.798004886,1,1
4634,MLB2414669020,2022-01-30 22:43:03.596009772,1,1
4635,MLB10561048030,2022-01-29 22:04:35.394014658,1,1
4636,MLB10570013550-1,2022-01-14 19:04:18.359600977,5,1
4637,MLB10596492420,2022-01-26 00:00:00.000000000,5,1
4638,MLB3678841980,2022-01-25 00:00:00.000000000,7,1
4639,MLB1833478380,2022-01-23 13:30:08.517206840,2,1
4640,MLB2371695360,2022-01-25 13:30:08.517206840,1,1
4641,MLB1739682480,2022-02-01 23:21:31.798004886,4,1
4642,MLB4568373170,2022-02-27 17:47:21.955610749,3,1
4643,MLB410225567310,2022-01-30 18:58:13.366064980,9,2
4644,MLB10544425560,2022-01-17 18:25:50.157605863,4,1
4645,MLB10564392750-1,2022-01-22 23:21:31.798004886,6,1
4646,MLB3626692100,2022-01-27 00:00:00.000000000,5,1
4647,MLB410639901700,2022-02-21 12:34:08.559238590,9,2
4648,MLB10504615100,2022-01-10 14:08:36.719201954,5,1
4649,MLB2618160800,2022-02-08 06:39:02.270822476,5,1
4650,MLB10003554750,2022-02-03 21:26:07.192019544,7,1
4651,MLB10647180630,2022-01-28 19:04:18.359600977,4,1
4652,MLB767890190,2022-01-21 04:17:13.438403908,1,1
4653,MLB10561963770,2022-01-31 06:39:02.270822476,4,1
4654,MLB10636987780,2022-02-01 04:17:13.438403908,3,1
4655,MLB6295672150,2022-02-09 21:26:07.192019544,2,1
4656,MLB10619766900,2022-01-30 19:04:18.359600977,7,1
4657,MLB1833478380,2022-01-23 13:30:08.517206840,1,1
4658,MLB7170434220,2022-01-22 19:04:18.359600977,1,1
4659,MLB10564392750-1,2022-01-22 23:21:31.798004886,5,1
4660,MLB410664369300,2022-02-10 21:15:23.654217261,8,2
4661,MLB10573875410,2022-01-19 00:00:00.000000000,2,1
4662,MLB410337394522,2022-01-29 23:05:07.884739087,9,2
4663,MLB4941261340-1,2022-01-17 03:38:45.236408794,1,1
4664,MLB8221493560,2022-02-01 07:55:58.674812703,4,1
4665,MLB10549767010,2022-02-01 10:56:15.709226384,2,1
4666,MLB10601774330,2022-01-21 14:08:36.719201954,1,1
4667,MLB10605571010,2022-01-30 09:12:55.078802931,4,1
4668,MLB5461634170,2022-01-17 07:55:58.674812703,6,1
4669,MLB6384745530,2022-01-17 22:43:03.596009772,2,1
4670,MLB4458235020,2022-01-16 19:04:18.359600977,1,1
4671,MLB2316767570,2022-02-07 20:47:38.990024430,2,1
4672,MLB5881267190,2022-01-07 09:12:55.078802931,2,1
4673,MLB410561424890,2022-01-13 23:32:33.942369543,9,2
4674,MLB410596807122,2022-01-24 23:32:33.942369543,8,2
4675,MLB10596666550,2022-01-26 08:34:26.876807817,2,1
4676,MLB4321634480,2022-02-04 02:21:48.832418567,7,1
4677,MLB7933270690,2022-02-08 23:21:31.798004886,1,1
4678,MLB10502919710,2022-01-17 04:17:13.438403908,3,1
4679,MLB10563464120,2022-02-03 20:47:38.990024430,6,1
4680,MLB43651245910,2022-01-06 23:32:33.942369543,8,2
4681,MLB10617853180-1,2022-02-02 22:43:03.596009772,3,1
4682,MLB3973529690,2022-01-30 13:30:08.517206840,4,1
4683,MLB10548293280,2022-02-09 22:43:03.596009772,4,1
4684,MLB410525913140,2022-02-04 16:13:37.020282241,8,2
4685,MLB10477205600,2022-01-09 18:25:50.157605863,5,1
4686,MLB10200480050,2022-02-09 12:51:40.315211726,1,1
4687,MLB10602082490,2022-02-22 09:12:55.078802931,1,1
4688,MLB7057089320,2022-02-11 04:17:13.438403908,6,1
4689,MLB10565430540,2022-02-01 13:30:08.517206840,3,1
4690,MLB10612948920,2022-01-26 18:25:50.157605863,7,1
4691,MLB3350248620-1,2022-01-09 18:25:50.157605863,4,1
4692,MLB41313586300,2022-02-05 21:15:23.654217261,8,2
4693,MLB10505782870,2022-01-06 09:12:55.078802931,5,1
4694,MLB2944987270-1,2022-01-13 13:30:08.517206840,3,1
4695,MLB10609951120-1,2022-02-11 20:47:38.990024430,7,1
4696,MLB10580445050,2022-01-24 17:47:21.955610749,1,1
4697,MLB10617095480,2022-01-31 17:47:21.955610749,7,1
4698,MLB10628858920,2022-02-14 20:47:38.990024430,5,1
4699,MLB410638994850,2022-02-22 12:06:42.501608134,8,2
4700,MLB10638395520,2022-01-31 04:17:13.438403908,1,1
4701,MLB10630776630,2022-02-08 22:04:35.394014658,4,1
4702,MLB10613052850,2022-02-07 23:21:31.798004886,3,1
4703,MLB10621855220,2022-01-31 19:04:18.359600977,2,1
4704,MLB78263680,2022-01-31 14:35:00.945635179,2,1
4705,MLB10631406820,2022-02-05 08:34:26.876807817,1,1
4706,MLB10656927460,2022-02-14 21:26:07.192019544,6,1
4707,MLB10656927460,2022-02-14 21:26:07.192019544,3,1
4708,MLB3229038590,2022-02-19 22:04:35.394014658,3,1
4709,MLB10513469680,2022-01-19 12:51:40.315211726,5,1
4710,MLB10575300350,2022-01-20 04:17:13.438403908,6,1
4711,MLB2330056610,2022-02-06 06:00:34.068827362,7,1
4712,MLB1617816830,2022-01-28 02:21:48.832418567,6,1
4713,MLB2206169110,2022-01-24 22:04:35.394014658,5,1
4714,MLB49130873220,2022-02-18 14:23:52.789760416,9,2
4715,MLB2329780740,2022-01-18 12:51:40.315211726,4,1
4716,MLB10530710730,2022-01-13 19:04:18.359600977,1,1
4717,MLB10663766840-1,2022-02-03 04:17:13.438403908,7,1
4718,MLB42642162970,2022-01-29 00:00:00.000000000,8,2
4719,MLB512906040,2022-02-02 17:47:21.955610749,1,1
4720,MLB10405074360,2022-01-06 23:21:31.798004886,3,1
4721,MLB10538179450,2022-01-09 00:00:00.000000000,7,1
4722,MLB10563317980,2022-01-17 18:25:50.157605863,1,1
4723,MLB10572759130,2022-01-16 00:00:00.000000000,6,1
4724,MLB10627793660,2022-01-28 14:08:36.719201954,5,1
4725,MLB10647383800,2022-02-05 17:47:21.955610749,2,1
4726,MLB10465471180-1,2022-02-12 10:56:15.709226384,7,1
4727,MLB410630198100,2022-02-02 19:53:05.481325892,8,2
4728,MLB1419389610,2022-01-19 16:30:25.551620521,1,1
4729,MLB2209858060,2022-02-04 07:55:58.674812703,7,1
4730,MLB3621203620,2022-02-15 02:21:48.832418567,7,1
4731,MLB10617979960,2022-02-01 08:34:26.876807817,5,1
4732,MLB6610600130,2022-02-05 11:34:43.911221498,1,1
4733,MLB10465471180,2022-02-12 10:56:15.709226384,7,1
4734,MLB10564920160,2022-01-29 21:26:07.192019544,4,1
4735,MLB10548745770,2022-01-11 00:00:00.000000000,2,1
4736,MLB10495770230,2022-01-19 06:39:02.270822476,6,1
4737,MLB10564142540,2022-01-13 00:00:00.000000000,7,1
4738,MLB410652453150,2022-01-30 23:05:07.884739087,8,2
4739,MLB1932281100,2022-01-12 08:34:26.876807817,2,1
4740,MLB10609284680,2022-01-25 23:21:31.798004886,5,1
4741,MLB4227158070,2022-01-25 21:15:23.654217261,8,2
4742,MLB42455258730,2022-02-04 17:08:29.135543154,8,2
4743,MLB3476460370,2022-01-24 06:00:34.068827362,2,1
4744,MLB10656997810,2022-01-30 00:00:00.000000000,1,1
4745,MLB6887848060,2022-01-19 13:30:08.517206840,6,1
4746,MLB10657339340,2022-02-02 00:00:00.000000000,2,1
4747,MLB2433204860,2022-02-12 21:26:07.192019544,5,1
4748,MLB7248544640,2022-01-09 18:25:50.157605863,7,1
4749,MLB10527419850,2022-01-07 00:00:00.000000000,4,1
4750,MLB47311513030,2022-01-26 17:35:55.193173610,9,2
4751,MLB2482959440-1,2022-02-22 23:21:31.798004886,6,1
4752,MLB1834418440,2022-02-09 22:04:35.394014658,3,1
4753,MLB5234326370,2022-01-15 23:21:31.798004886,7,1
4754,MLB10526700540,2022-01-29 06:00:34.068827362,7,1
4755,MLB10546479610,2022-01-11 14:08:36.719201954,7,1
